industry_segment_label,hfb_no,date_purchase_month,cust_by_hfb
others,03,2024-08-01,560
others,03,2024-09-01,644
others,03,2024-10-01,583
others,03,2024-11-01,526
others,03,2024-12-01,536
others,03,2025-01-01,682
others,03,2025-02-01,546
others,03,2025-03-01,642
others,03,2025-04-01,533
others,03,2025-05-01,515
others,04,2024-06-01,503
others,04,2024-07-01,516
others,04,2024-08-01,370
others,04,2024-09-01,482
others,04,2024-10-01,531
others,04,2024-11-01,445
others,04,2024-12-01,459
others,04,2025-01-01,567
others,04,2025-02-01,529
others,04,2025-03-01,584
others,04,2025-04-01,519
others,04,2025-05-01,537
others,05,2024-06-01,216
others,05,2024-07-01,240
others,05,2024-08-01,217
others,05,2024-09-01,179
others,05,2024-10-01,178
others,05,2024-11-01,193
others,05,2024-12-01,190
others,05,2025-01-01,190
others,05,2025-02-01,174
others,05,2025-03-01,238
others,05,2025-04-01,253
others,05,2025-05-01,270
others,06,2024-06-01,441
others,06,2024-07-01,464
others,06,2024-08-01,358
others,06,2024-09-01,413
others,06,2024-10-01,415
others,06,2024-11-01,454
others,06,2024-12-01,435
others,06,2025-01-01,520
others,06,2025-02-01,483
others,06,2025-03-01,544
others,06,2025-04-01,504
others,06,2025-05-01,513
others,07,2024-06-01,585
others,07,2024-07-01,630
others,07,2024-08-01,443
others,07,2024-09-01,600
others,07,2024-10-01,623
others,07,2024-11-01,603
others,07,2024-12-01,688
others,07,2025-01-01,749
others,07,2025-02-01,666
others,07,2025-03-01,785
others,07,2025-04-01,756
others,07,2025-05-01,768
others,08,2024-06-01,340
others,08,2024-07-01,295
others,08,2024-08-01,238
others,08,2024-09-01,312
others,08,2024-10-01,319
others,08,2024-11-01,300
others,08,2024-12-01,299
others,08,2025-01-01,324
others,08,2025-02-01,293
others,08,2025-03-01,366
others,08,2025-04-01,311
others,08,2025-05-01,334
others,09,2024-06-01,238
others,09,2024-07-01,289
others,09,2024-08-01,260
others,09,2024-09-01,241
others,09,2024-10-01,261
others,09,2024-11-01,255
others,09,2024-12-01,257
others,09,2025-01-01,268
others,09,2025-02-01,250
others,09,2025-03-01,307
others,09,2025-04-01,290
others,09,2025-05-01,277
others,10,2024-06-01,410
others,10,2024-07-01,402
others,10,2024-08-01,341
others,10,2024-09-01,427
others,10,2024-10-01,483
others,10,2024-11-01,485
others,10,2024-12-01,471
others,10,2025-01-01,517
others,10,2025-02-01,451
others,10,2025-03-01,523
others,10,2025-04-01,495
others,10,2025-05-01,478
others,11,2024-06-01,365
others,11,2024-07-01,438
others,11,2024-08-01,394
others,11,2024-09-01,330
others,11,2024-10-01,347
others,11,2024-11-01,363
others,11,2024-12-01,355
others,11,2025-01-01,360
others,11,2025-02-01,352
others,11,2025-03-01,423
others,11,2025-04-01,463
others,11,2025-05-01,502
others,12,2024-06-01,192
others,12,2024-07-01,194
others,12,2024-08-01,184
others,12,2024-09-01,180
others,12,2024-10-01,184
others,12,2024-11-01,198
others,12,2024-12-01,190
others,12,2025-01-01,210
others,12,2025-02-01,191
others,12,2025-03-01,246
others,12,2025-04-01,226
others,12,2025-05-01,247
others,13,2024-06-01,123
others,13,2024-07-01,129
others,13,2024-08-01,117
others,13,2024-09-01,138
others,13,2024-10-01,139
others,13,2024-11-01,124
others,13,2024-12-01,151
others,13,2025-01-01,148
others,13,2025-02-01,127
others,13,2025-03-01,146
others,13,2025-04-01,157
others,13,2025-05-01,167
others,14,2024-06-01,449
others,14,2024-07-01,460
others,14,2024-08-01,396
others,14,2024-09-01,419
others,14,2024-10-01,434
others,14,2024-11-01,403
others,14,2024-12-01,437
others,14,2025-01-01,470
others,14,2025-02-01,460
others,14,2025-03-01,531
others,14,2025-04-01,534
others,14,2025-05-01,561
others,15,2024-06-01,559
others,15,2024-07-01,537
others,15,2024-08-01,430
others,15,2024-09-01,462
others,15,2024-10-01,478
others,15,2024-11-01,474
others,15,2024-12-01,493
others,15,2025-01-01,502
others,15,2025-02-01,456
others,15,2025-03-01,621
others,15,2025-04-01,605
others,15,2025-05-01,662
others,16,2024-06-01,382
others,16,2024-07-01,393
others,16,2024-08-01,342
others,16,2024-09-01,382
others,16,2024-10-01,396
others,16,2024-11-01,457
others,16,2024-12-01,451
others,16,2025-01-01,434
others,16,2025-02-01,429
others,16,2025-03-01,499
others,16,2025-04-01,484
others,16,2025-05-01,492
others,17,2024-06-01,138
others,17,2024-07-01,105
others,17,2024-08-01,67
others,17,2024-09-01,54
others,17,2024-10-01,48
others,17,2024-11-01,35
others,17,2024-12-01,47
others,17,2025-01-01,47
others,17,2025-02-01,46
others,17,2025-03-01,112
others,17,2025-04-01,123
others,17,2025-05-01,166
others,18,2024-06-01,981
others,18,2024-07-01,986
others,18,2024-08-01,829
others,18,2024-09-01,967
others,18,2024-10-01,982
others,18,2024-11-01,966
others,18,2024-12-01,990
others,18,2025-01-01,1117
others,18,2025-02-01,1034
others,18,2025-03-01,1200
others,18,2025-04-01,1105
others,18,2025-05-01,1124
others,70,2024-06-01,196
others,70,2024-07-01,196
others,70,2024-08-01,128
others,70,2024-09-01,182
others,70,2024-10-01,162
others,70,2024-11-01,184
others,70,2024-12-01,239
others,70,2025-01-01,237
others,70,2025-02-01,210
others,70,2025-03-01,272
others,70,2025-04-01,270
others,70,2025-05-01,230
others,97,2024-06-01,2533
others,97,2024-07-01,2475
others,97,2024-08-01,1829
others,97,2024-09-01,2324
others,97,2024-10-01,2372
others,97,2024-11-01,2319
others,97,2024-12-01,2160
others,97,2025-01-01,2516
others,97,2025-02-01,2357
others,97,2025-03-01,2809
others,97,2025-04-01,2536
others,97,2025-05-01,2550
